Vendor_Name,Vendor_Code,Brand_Name,Style_Code,Style_Name,Style_Description,Vendor_Colour_Name,Vendor_Colour_Code,IK_Colour_Name,IK_Colour_Code,Size_Unit,Size_Name,Size_Code,Equivalent_US_Size,Equivalent_UK_Size,EAN_Code,Currency,MRP,Season_Name,Season_Code,Year,Country_Of_Origin,HSN_Code,GST_Tax_Slab,Availability,Segment,Portfolio,Department,Vertical,Category,Brick,Occasion,Sleeve,Neck,Collar,Pattern,Fabric_Construction,Fit,Material,Composition,Fabric,Length,Hemline,Rise,Pack_Qty,Pleat,Closure_Type,Weather,Style_Type,Collection,Vendor_Category,Vendor_Brick,Vendor_Season,Vendor_Article_Number,Special_Feature_1,Special_Feature_2,Special_Feature_3
,,Shree,902287302,JPSTWILL FUSION SWEAT PANTS NOOS,"JPSTWILL FUSION SWEAT PANTS N, BLACK, XL",Black,D,Black,#000000,Other  ,X-Large,XL,,,8905944907380,INR,4499,Core,NOS,2026,Denmark,61034300,0.18,Immediate,Men,International,Clothing,Western_Wear,Bottom_Wear,Trousers,Casual,,,,Solid,Knit,Slim,,Polyester 58% Cotton 42%  ,,Regular,,Low,,,Elastic,,,,PANTS,SWEAT PANT,NOOS,9022873008,,,CORE by JACK & JONES
,,Shree,902287302,JPSTWILL FUSION SWEAT PANTS NOOS,"JPSTWILL FUSION SWEAT PANTS, BLACK, XXL",Black,D,Black,#000000,Other  ,XX-Large,XXL,,,8905944907403,INR,4499,Core,NOS,2026,Denmark,61034300,0.18,Immediate,Men,International,Clothing,Western_Wear,Bottom_Wear,Trousers,Casual,,,,Solid,Knit,Slim,,Polyester 58% Cotton 42%  ,,Regular,,Low,,,Elastic,,,,PANTS,SWEAT PANT,NOOS,9022873010,,,CORE by JACK & JONES
,,Shree,902412401,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIRT L, Dusty Olive, S",Dusty Olive,BA,Olive,#808000,Other  ,Small,S,,,8905944893942,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124001,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412401,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIRT L, Dusty Olive, M",Dusty Olive,BA,Olive,#808000,Other  ,Medium,M,,,8905944893980,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124005,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412401,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIRT L, Dusty Olive, L",Dusty Olive,BA,Olive,#808000,Other  ,Large,L,,,8905944894024,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124009,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412401,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIRT, Dusty Olive, XL",Dusty Olive,BA,Olive,#808000,Other  ,X-Large,XL,,,8905944894062,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124013,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412401,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIRT, Dusty Olive, XXL",Dusty Olive,BA,Olive,#808000,Other  ,XX-Large,XXL,,,8905944894109,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124017,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412402,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIRT L, Port Royale, S",Port Royale,AS,Maroon,#800000,Other  ,Small,S,,,8905944893959,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124002,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412402,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIRT L, Port Royale, M",Port Royale,AS,Maroon,#800000,Other  ,Medium,M,,,8905944893997,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124006,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412402,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIRT L, Port Royale, L",Port Royale,AS,Maroon,#800000,Other  ,Large,L,,,8905944894031,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124010,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412402,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIRT, Port Royale, XL",Port Royale,AS,Maroon,#800000,Other  ,X-Large,XL,,,8905944894079,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124014,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412402,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIRT, Port Royale, XXL",Port Royale,AS,Maroon,#800000,Other  ,XX-Large,XXL,,,8905944894116,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124018,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412404,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIRT, Whisper White, S",Whisper White,BQ,White,#FFFFFF,Other  ,Small,S,,,8905944893973,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124004,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412404,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIRT, Whisper White, M",Whisper White,BQ,White,#FFFFFF,Other  ,Medium,M,,,8905944894017,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124008,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412404,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIRT, Whisper White, L",Whisper White,BQ,White,#FFFFFF,Other  ,Large,L,,,8905944894055,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124012,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412404,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHIR, Whisper White, XL",Whisper White,BQ,White,#FFFFFF,Other  ,X-Large,XL,,,8905944894093,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124016,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902412404,JJEGINGHAM TWILL SHIRT L/S NOOS,"JJEGINGHAM TWILL SHI, Whisper White, XXL",Whisper White,BQ,White,#FFFFFF,Other  ,XX-Large,XXL,,,8905944894130,INR,1999,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Checks,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024124020,,CHECK,ORIGINALS by JACK & JONES
,,Shree,902266201,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L, Light Blue Denim, S",Light Blue Denim,AI,Light Blue,#add8e6,Other  ,Small,S,,,8905944902439,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662001,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266201,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L, Light Blue Denim, M",Light Blue Denim,AI,Light Blue,#add8e6,Other  ,Medium,M,,,8905944902460,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662008,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266201,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L, Light Blue Denim, L",Light Blue Denim,AI,Light Blue,#add8e6,Other  ,Large,L,,,8905944902491,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662015,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266201,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT, Light Blue Denim, XL",Light Blue Denim,AI,Light Blue,#add8e6,Other  ,X-Large,XL,,,8905944902521,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662022,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266201,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT, Light Blue Denim, XXL",Light Blue Denim,AI,Light Blue,#add8e6,Other  ,XX-Large,XXL,,,8905944902552,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662029,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266204,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S NO, Black Denim, S",Black Denim,D,Black,#000000,Other  ,Small,S,,,8905944902446,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662004,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266204,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S NO, Black Denim, M",Black Denim,D,Black,#000000,Other  ,Medium,M,,,8905944902477,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662011,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266204,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S NO, Black Denim, L",Black Denim,D,Black,#000000,Other  ,Large,L,,,8905944902507,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662018,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266204,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S N, Black Denim, XL",Black Denim,D,Black,#000000,Other  ,X-Large,XL,,,8905944902538,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662025,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266204,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S, Black Denim, XXL",Black Denim,D,Black,#000000,Other  ,XX-Large,XXL,,,8905944902569,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662032,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266205,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S NOOS, Crockery, S",Crockery,AJ,Light Brown,#964B00,Other  ,Small,S,,,8905944902453,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662005,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266205,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S NOOS, Crockery, M",Crockery,AJ,Light Brown,#964B00,Other  ,Medium,M,,,8905944902484,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662012,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266205,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S NOOS, Crockery, L",Crockery,AJ,Light Brown,#964B00,Other  ,Large,L,,,8905944902514,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662019,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266205,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S NOOS, Crockery, XL",Crockery,AJ,Light Brown,#964B00,Other  ,X-Large,XL,,,8905944902545,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662026,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266205,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S NOO, Crockery, XXL",Crockery,AJ,Light Brown,#964B00,Other  ,XX-Large,XXL,,,8905944902576,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662033,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266206,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S N, Forest Night, S",Forest Night,BA,Olive,#808000,Other  ,Small,S,,,8905944902583,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662006,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266206,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S N, Forest Night, M",Forest Night,BA,Olive,#808000,Other  ,Medium,M,,,8905944902590,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662013,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266206,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S N, Forest Night, L",Forest Night,BA,Olive,#808000,Other  ,Large,L,,,8905944902606,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662020,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266206,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S, Forest Night, XL",Forest Night,BA,Olive,#808000,Other  ,X-Large,XL,,,8905944902613,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662027,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902266206,JJESHERIDAN SHIRT L/S NOOS,"JJESHERIDAN SHIRT L/S, Forest Night, XXL",Forest Night,BA,Olive,#808000,Other  ,XX-Large,XXL,,,8905944902620,INR,2999,Core,NOS,2026,Denmark,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9022662034,,2 PATCH POCKET WITH FLAP,JACK & JONES VINTAGE CLOTHING
,,Shree,902412501,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, Navy Blazer, S",Navy Blazer,AX,Navy Blue,#000080,Other  ,Small,S,,,8905944894154,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024125001,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412501,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, Navy Blazer, M",Navy Blazer,AX,Navy Blue,#000080,Other  ,Medium,M,,,8905944894178,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024125003,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412501,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, Navy Blazer, L",Navy Blazer,AX,Navy Blue,#000080,Other  ,Large,L,,,8905944894192,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024125005,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412501,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, Navy Blazer, XL",Navy Blazer,AX,Navy Blue,#000080,Other  ,X-Large,XL,,,8905944894215,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024125007,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412501,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOO, Navy Blazer, XXL",Navy Blazer,AX,Navy Blue,#000080,Other  ,XX-Large,XXL,,,8905944894239,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024125009,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412502,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOO, Cashmere Blue, S",Cashmere Blue,E,Blue,#0000FF,Other  ,Small,S,,,8905944894161,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024125002,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412502,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOO, Cashmere Blue, M",Cashmere Blue,E,Blue,#0000FF,Other  ,Medium,M,,,8905944894185,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024125004,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412502,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOO, Cashmere Blue, L",Cashmere Blue,E,Blue,#0000FF,Other  ,Large,L,,,8905944894208,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024125006,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412502,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NO, Cashmere Blue, XL",Cashmere Blue,E,Blue,#0000FF,Other  ,X-Large,XL,,,8905944894222,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024125008,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412502,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS N, Cashmere Blue, XXL",Cashmere Blue,E,Blue,#0000FF,Other  ,XX-Large,XXL,,,8905944894246,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024125010,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412601,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, Crockery, S",Crockery,AJ,Light Brown,#964B00,Other  ,Small,S,,,8905944894260,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Stripes,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024126001,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412601,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, Crockery, M",Crockery,AJ,Light Brown,#964B00,Other  ,Medium,M,,,8905944894277,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Stripes,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024126002,,OXFORD WEAVE,ORIGINALS by JACK & JONES
